module,file,line_number,line_content
clang,./llvm-project/clang/test/Analysis/template-param-objects.cpp,31,clang_analyzer_eval(A1 == B2); // expected-warning {{UNKNOWN}} FIXME: It should be FALSE.
clang,./llvm-project/clang/test/Analysis/initialization.cpp,13,// FIXME: Should recognize that it is 3.
clang,./llvm-project/clang/test/Analysis/initialization.cpp,176,// FIXME: Should be UNDEFINED.
clang,./llvm-project/clang/test/Analysis/initialization.cpp,188,// FIXME: Should warn {{uninitialized}}
clang,./llvm-project/clang/test/Analysis/checker-plugins.c,3,"// FIXME: This test fails on clang-stage2-cmake-RgSan,"
clang,./llvm-project/clang/test/Analysis/ArrayDelete.cpp,105,// FIXME: Displaying casts of reference types is not supported.
clang,./llvm-project/clang/test/Analysis/NewDeleteLeaks.cpp,25,// TODO: AST analysis of sink would reveal that it doesn't intent to free the
clang,./llvm-project/clang/test/Analysis/malloc-static-storage.cpp,44,p = 0; // FIXME: We should not report a leak here.
clang,./llvm-project/clang/test/Analysis/malloc-static-storage.cpp,58,// FIXME: We should catch this at some point.
clang,./llvm-project/clang/test/Analysis/malloc-static-storage.cpp,65,return *p; // FIXME: We just leaked 'p'. We should warn about this.
clang,./llvm-project/clang/test/Analysis/malloc-static-storage.cpp,73,p = 0; // FIXME: We should not report a leak here.
clang,./llvm-project/clang/test/Analysis/max-nodes-suppress-on-sink.cpp,23,// FIXME: Handled throws shouldn't be suppressing us!
clang,./llvm-project/clang/test/Analysis/OSAtomic_mac.c,14,"// value to the caller. FIXME: We should probably still throw that report,"
clang,./llvm-project/clang/test/Analysis/string.c,249,// FIXME: these should be TRUE
clang,./llvm-project/clang/test/Analysis/string.c,1659,// FIXME: This should be TRUE.
clang,./llvm-project/clang/test/Analysis/string.c,1668,// FIXME: This should be TRUE.
clang,./llvm-project/clang/test/Analysis/string.c,1696,// FIXME: This should be TRUE.
clang,./llvm-project/clang/test/Analysis/string.c,1708,// FIXME: This should be TRUE.
clang,./llvm-project/clang/test/Analysis/string.c,1728,// FIXME: This should be TRUE.
clang,./llvm-project/clang/test/Analysis/string.c,1754,// FIXME: string literal modeling does not account for embedded NULLs.
clang,./llvm-project/clang/test/Analysis/cxx-uninitialized-object.cpp,410,"// FIXME: As of writing this checker, there is no good support for union types"
clang,./llvm-project/clang/test/Analysis/cxx-uninitialized-object.cpp,438,// TODO: we'd expect the note: {{uninitialized field 'this->u'}}
clang,./llvm-project/clang/test/Analysis/cxx-uninitialized-object.cpp,446,// TODO: we'd expect the warning: {{1 uninitialized field}}
clang,./llvm-project/clang/test/Analysis/cxx-uninitialized-object.cpp,482,// TODO: we'd expect the note: {{uninitialized field 'this->uptr'}}
clang,./llvm-project/clang/test/Analysis/cxx-uninitialized-object.cpp,491,// TODO: we'd expect the warning: {{1 uninitialized field}}
clang,./llvm-project/clang/test/Analysis/cxx-uninitialized-object.cpp,551,// TODO: we'd expect the note: {{uninitialized field 'this->u'}}
clang,./llvm-project/clang/test/Analysis/cxx-uninitialized-object.cpp,558,// TODO: we'd expect the warning: {{1 uninitialized field}}
clang,./llvm-project/clang/test/Analysis/cxx-uninitialized-object.cpp,598,// TODO: we'd expect the note: {{uninitialized field 'this->u'}}
clang,./llvm-project/clang/test/Analysis/cxx-uninitialized-object.cpp,606,// TODO: we'd expect the warning: {{1 uninitialized field}}
clang,./llvm-project/clang/test/Analysis/cxx-uninitialized-object.cpp,658,// TODO: we'd expect the note: {{uninitialized field 'this->i'}}
clang,./llvm-project/clang/test/Analysis/cxx-uninitialized-object.cpp,668,// TODO: we'd expect the warning: {{1 uninitialized field}}
clang,./llvm-project/clang/test/Analysis/cxx-uninitialized-object.cpp,1119,// TODO: we'd expect the note: {{uninitialized field 'this->rec.a'}}
clang,./llvm-project/clang/test/Analysis/cxx-uninitialized-object.cpp,1121,// TODO: we'd expect the note: {{uninitialized field 'this->rec.b'}}
clang,./llvm-project/clang/test/Analysis/cxx-uninitialized-object.cpp,1134,// TODO: we'd expect the warning: {{2 uninitializeds field}}
clang,./llvm-project/clang/test/Analysis/cxx-uninitialized-object.cpp,1159,// TODO: Warn for v.x.
clang,./llvm-project/clang/test/Analysis/cxx-uninitialized-object.cpp,1182,// TODO: we should emit a warning for x2.x and x2.y.
clang,./llvm-project/clang/test/Analysis/bstring_UninitRead.c,53,"// FIXME: This is a FP -- we mistakenly retrieve the first element of buf,"
clang,./llvm-project/clang/test/Analysis/bstring_UninitRead.c,98,// FIXME: Maybe ask UninitializedObjectChecker whether s1 is fully
clang,./llvm-project/clang/test/Analysis/bstring_UninitRead.c,109,// FIXME: Maybe ask UninitializedObjectChecker whether s1 is fully
clang,./llvm-project/clang/test/Analysis/string.cpp,58,// FIXME: This warning from cstring.NotNullTerminated is a false positive.
clang,./llvm-project/clang/test/Analysis/explain-svals.cpp,67,// FIXME: we need to be explaining '1' rather than '0' here; not explainer bug.
clang,./llvm-project/clang/test/Analysis/new.cpp,282,// FIXME: Should warn.
clang,./llvm-project/clang/test/Analysis/new.cpp,286,// FIXME: Should warn.
clang,./llvm-project/clang/test/Analysis/zero-size-non-pod-array.cpp,114,//FIXME: These should be TRUE. We should avoid calling the destructor
clang,./llvm-project/clang/test/Analysis/zero-size-non-pod-array.cpp,120,// FIXME: Report a warning if the standard is at least C++17.
clang,./llvm-project/clang/test/Analysis/pthreadlock.c,506,lck_rw_unlock_exclusive(&rw); // FIXME: warn - should be shared?
clang,./llvm-project/clang/test/Analysis/pthreadlock.c,508,lck_rw_unlock_shared(&rw); // FIXME: warn - should be exclusive?
clang,./llvm-project/clang/test/Analysis/incorrect-checker-names.cpp,7,// FIXME: This shouldn't be tied to a modeling checker.
clang,./llvm-project/clang/test/Analysis/bool-assignment.c,5,// FIXME: We stopped warning on these when SValBuilder got smarter about
clang,./llvm-project/clang/test/Analysis/stream-notes-missing-close.cpp,22,// TODO: AST analysis of sink would reveal that it doesn't intent to free the
clang,./llvm-project/clang/test/Analysis/egraph-asm-goto-no-crash.cpp,14,// FIXME: Should be reachable.
clang,./llvm-project/clang/test/Analysis/egraph-asm-goto-no-crash.cpp,18,// FIXME: Should be reachable.
clang,./llvm-project/clang/test/Analysis/egraph-asm-goto-no-crash.cpp,23,// FIXME: Should be reachable.
clang,./llvm-project/clang/test/Analysis/array-init-loop.cpp,47,"// FIXME: These should be Undefined, but we fail to read Undefined from a lazyCompoundVal"
clang,./llvm-project/clang/test/Analysis/array-init-loop.cpp,89,"// FIXME: These should be Undefined, but we fail to read Undefined from a lazyCompoundVal."
clang,./llvm-project/clang/test/Analysis/array-init-loop.cpp,121,"// FIXME: These should be Undefined, but we fail to read Undefined from a lazyCompoundVal."
clang,./llvm-project/clang/test/Analysis/array-init-loop.cpp,328,// FIXME: This should be 'Undefined'.
clang,./llvm-project/clang/test/Analysis/copy-elision.cpp,61,// FIXME: Should be TRUE regardless of copy elision.
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,384,clang_analyzer_eval(clang_analyzer_iterator_validity(i3)); //expected-warning{{TRUE}} FIXME: Should be FALSE.
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,402,clang_analyzer_eval(clang_analyzer_iterator_validity(i3)); //expected-warning{{TRUE}} FIXME: Should be FALSE.
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,420,clang_analyzer_eval(clang_analyzer_iterator_validity(i3)); //expected-warning{{TRUE}} FIXME: Should be FALSE.
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,438,clang_analyzer_eval(clang_analyzer_iterator_validity(i2)); //expected-warning{{TRUE}} FIXME: Should be FALSE.
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,541,clang_analyzer_express(clang_analyzer_iterator_position(i2)); // expected-warning-re {{$L.end(){{$}}}} FIXME: Should be $L.end() + 1
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,601,clang_analyzer_express(clang_analyzer_iterator_position(i2)); // expected-warning-re {{$L.end(){{$}}}}  FIXME: Should be $L.end() + 1
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,660,clang_analyzer_express(clang_analyzer_iterator_position(i2)); // expected-warning-re {{$L.end(){{$}}}}  FIXME: Should be $L.end() - 1
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,901,// clang_analyzer_express(clang_analyzer_iterator_position(i2)); FIXME: expect warning $L.begin() - 1
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,917,clang_analyzer_express(clang_analyzer_iterator_position(i0)); // expected-warning-re {{$L.begin(){{$}}}} FIXME: Should be $L.begin() - 1
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,919,// clang_analyzer_express(clang_analyzer_iterator_position(i3)); FIXME: expect warning $L.begin()
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,940,// clang_analyzer_express(clang_analyzer_iterator_position(i3)); FIXME: expect warning $i - 1
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,959,// clang_analyzer_express(clang_analyzer_iterator_position(i3)); FIXME: expect warning $L.end() - 2
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,975,clang_analyzer_express(clang_analyzer_iterator_position(i1)); // expected-warning-re {{$L.end() - 1{{$}}}} FIXME: should be $L.end() - 2
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,977,// clang_analyzer_express(clang_analyzer_iterator_position(i3)); FIXME: expect warning $L.end() - 1
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,995,// clang_analyzer_express(clang_analyzer_iterator_position(i2)); FIXME: expect warning $V.begin() - 1
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,1010,clang_analyzer_express(clang_analyzer_iterator_position(i0)); // expected-warning-re {{$V.begin(){{$}}}} FIXME: Should be $V.begin() - 1
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,1011,// clang_analyzer_express(clang_analyzer_iterator_position(i3)); // FIXME: expect -warning $V.begin()
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,1028,// clang_analyzer_express(clang_analyzer_iterator_position(i3)); FIXME: expecte warning $i1 - 1
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,1044,// clang_analyzer_express(clang_analyzer_iterator_position(i3)); FIXME: expect warning $V.end() - 2
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,1060,clang_analyzer_express(clang_analyzer_iterator_position(i1)); // expected-warning-re {{$V.end() - 1{{$}}}} FIXME: Should be $V.end() - 2
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,1061,// clang_analyzer_express(clang_analyzer_iterator_position(i3)); FIXME: expect warning $V.end() - 1
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,1078,// clang_analyzer_express(clang_analyzer_iterator_position(i2)); FIXME: expect warning $D.begin() - 1
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,1093,// clang_analyzer_express(clang_analyzer_iterator_position(i3)); FIXME: expect warning $D.begin() - 1
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,1109,// clang_analyzer_express(clang_analyzer_iterator_position(i3)); FIXME: expect warning $i1 - 1
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,1124,// clang_analyzer_express(clang_analyzer_iterator_position(i3)); FIXME: expect warning $D.end() - 2
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,1139,// clang_analyzer_express(clang_analyzer_iterator_position(i3)); FIXME: expect warning $D.end() - 1
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,1164,// clang_analyzer_express(clang_analyzer_iterator_position(i2)); FIXME: expect warning $FL.begin() + 1
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,1182,// clang_analyzer_express(clang_analyzer_iterator_position(i3)); FIXME: expect warning $FL.begin() + 2
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,1201,// clang_analyzer_express(clang_analyzer_iterator_position(i3)); FIXME: expect warning $i1 + 1
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,1229,// clang_analyzer_express(clang_analyzer_iterator_position(i2)); FIXME: expect warning $L.begin() - 1
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,1245,clang_analyzer_express(clang_analyzer_iterator_position(i0)); // expected-warning-re {{$L.begin(){{$}}}} FIXME: Should be $L.begin() - 1
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,1247,// clang_analyzer_express(clang_analyzer_iterator_position(i3)); FIXME: expect warning $L.begin()
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,1268,// clang_analyzer_express(clang_analyzer_iterator_position(i3)); FIXME: expect warning $i - 1
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,1287,// clang_analyzer_express(clang_analyzer_iterator_position(i3)); FIXME: expect warning $L.end() - 2
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,1303,clang_analyzer_express(clang_analyzer_iterator_position(i1)); // expected-warning-re {{$L.end() - 1{{$}}}} FIXME: should be $L.end() - 2
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,1305,// clang_analyzer_express(clang_analyzer_iterator_position(i3)); FIXME: expect warning $L.end() - 1
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,1322,// clang_analyzer_express(clang_analyzer_iterator_position(i2)); FIXME: expect warning $V.begin() - 1
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,1337,clang_analyzer_express(clang_analyzer_iterator_position(i0)); // expected-warning-re {{$V.begin(){{$}}}} FIXME: Should be $V.begin() - 1
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,1338,// clang_analyzer_express(clang_analyzer_iterator_position(i3)); // FIXME: expect -warning $V.begin()
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,1355,// clang_analyzer_express(clang_analyzer_iterator_position(i3)); FIXME: expecte warning $i1 - 1
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,1371,// clang_analyzer_express(clang_analyzer_iterator_position(i3)); FIXME: expect warning $V.end() - 2
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,1387,clang_analyzer_express(clang_analyzer_iterator_position(i1)); // expected-warning-re {{$V.end() - 1{{$}}}} FIXME: Should be $V.end() - 2
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,1388,// clang_analyzer_express(clang_analyzer_iterator_position(i3)); FIXME: expect warning $V.end() - 1
clang,./llvm-project/clang/test/Analysis/iterator-modeling.cpp,1404,// clang_analyzer_express(clang_analyzer_iterator_position(i2)); FIXME: expect warning $D.begin() - 1
